DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,TLKE ° C,PRECIPcum,PRECIP,FT ° C,FM gm,PEAK,PDIR,VOLT volt,DWP
7-21-2011 3:00,18.9,100,1.3,2.7,275,OK,0,,101.02,0,17.2,22,3,278,13.1,18.89
7-21-2011 4:00,18.9,100,1.3,2.7,324,OK,0,,101.02,0,17.2,23,3,236,13.1,18.89
7-21-2011 5:00,18.9,100,0.9,2.2,319,OK,0,,101.02,0,17.2,23,2,308,13.1,18.89
7-21-2011 6:00,18.9,100,0.9,1.8,308,OK,0,,101.02,0,16.7,23,2,310,13.1,18.89
7-21-2011 7:00,18.9,100,1.3,1.8,312,OK,18,,101.02,0,17.2,24,2,297,13.1,18.89
7-21-2011 8:00,21.7,100,1.3,2.2,309,OK,160,,101.02,0,19.4,24,2,313,13.2,21.67
7-21-2011 9:00,23.9,100,1.3,3.1,289,OK,371,,101.02,0,21.1,24,3,261,13.6,23.89
7-21-2011 10:00,25.6,92,1.8,4.5,301,OK,572,,101.02,0,23.3,23,4,287,14.3,24.17
7-21-2011 11:00,26.7,74,1.3,4.5,306,OK,779,,101.02,0,30.6,18,4,235,14.2,21.61
7-21-2011 12:00,27.8,82,1.3,4.5,317,OK,907,,101.02,0,35,11,4,256,13.8,24.39
7-21-2011 13:00,28.3,74,1.8,4,278,OK,990,,101.02,0,36.7,10,4,287,13.5,23.22
7-21-2011 14:00,29.4,72,1.3,3.1,292,OK,1032,,101.02,0,38.3,9,3,255,13.8,23.83
7-21-2011 15:00,30,63,1.8,3.6,323,OK,996,,101.02,0,39.4,8,4,283,13.6,22.17
7-21-2011 16:00,29.4,81,1.8,4,314,OK,836,,101.02,0,36.1,8,4,274,13.4,25.83
7-21-2011 17:00,28.9,91,1.8,4.5,295,OK,645,,101.02,0,35.6,8,4,243,14.1,27.28
7-21-2011 18:00,27.8,90,2.2,4.5,303,OK,449,,101.02,0,32.8,8,4,275,13.9,26
7-21-2011 19:00,26.1,98,1.8,5.4,294,OK,307,,101.02,0,27.8,9,5,215,13.7,25.78
7-21-2011 20:00,23.9,100,1.8,4.5,308,OK,52,,101.02,0,23.3,10,4,291,13.5,23.89
7-21-2011 21:00,22.8,100,1.3,4,318,OK,12,,101.02,0,21.7,12,4,310,13.4,22.78
7-21-2011 22:00,22.2,100,1.8,4,323,OK,0,,101.02,0,21.7,15,4,340,13.3,22.22
7-21-2011 23:00,22.2,100,1.8,3.6,321,OK,0,,101.02,0,21.7,17,4,281,13.2,22.22
7-22-2011 0:00,22.2,100,1.8,4,324,OK,0,,101.02,0,22.2,19,4,341,13.2,22.22
7-22-2011 1:00,22.2,100,1.3,3.6,323,OK,0,,101.02,0,21.7,21,4,320,13.2,22.22
7-22-2011 2:00,22.2,100,1.3,3.1,322,OK,0,,101.02,0,22.2,22,3,349,13.1,22.22
7-22-2011 3:00,22.2,100,1.8,4.5,321,OK,0,,101.02,0,22.2,22,4,338,13.1,22.22
7-22-2011 4:00,22.2,100,1.3,4,317,OK,0,,101.02,0,22.2,23,4,318,13.1,22.22
7-22-2011 5:00,22.2,100,1.8,3.6,315,OK,0,,101.02,0,22.2,23,4,254,13.1,22.22
7-22-2011 6:00,22.2,100,1.3,3.6,314,OK,0,,101.02,0,22.2,24,4,297,13.1,22.22
7-22-2011 7:00,22.2,100,1.3,3.1,303,OK,10,,101.02,0,22.2,24,3,303,13.1,22.22
7-22-2011 8:00,22.2,100,1.3,3.1,271,OK,64,,101.02,0,23.3,24,3,256,13.2,22.22
7-22-2011 9:00,23.9,100,1.3,3.6,276,OK,174,,101.02,0,25,23,4,262,13.4,23.89
7-22-2011 10:00,26.1,100,0.9,4,337,OK,449,,101.02,0,26.7,19,4,267,13.9,26.11
7-22-2011 11:00,28.3,89,1.3,3.1,314,OK,659,,101.02,0,32.2,12,3,283,14,26.33
7-22-2011 12:00,29.4,88,1.3,3.1,345,OK,695,,101.02,0,35.6,11,3,274,13.7,27.22
7-22-2011 13:00,30,86,1.3,3.1,302,OK,711,,101.02,0,37.2,9,3,351,13.5,27.39
7-22-2011 14:00,30,84,1.3,3.6,312,OK,779,,101.02,0,35.6,9,4,359,13.8,27
7-22-2011 15:00,30.6,82,1.3,4,333,OK,975,,101.02,0,38.9,9,4,323,13.5,27.11
7-22-2011 16:00,29.4,84,1.3,4.9,334,OK,658,,101.02,0,35.6,9,5,330,13.6,26.44
7-22-2011 17:00,30,81,1.3,3.6,325,OK,519,,101.02,0,36.1,8,4,73,14.1,26.39
7-22-2011 18:00,26.1,89,1.3,3.1,197,OK,437,,101.02,0,28.3,8,3,294,13.8,24.17
7-22-2011 19:00,20,100,3.1,6.3,267,OK,28,,102.31,1.29,19.4,11,6,221,13.6,20
7-22-2011 20:00,20,93,0.9,6.7,302,OK,13,,102.39,0.08,17.8,16,7,285,13.4,18.83
7-22-2011 21:00,20.6,77,1.3,1.8,281,OK,9,,102.46,0.07,17.2,18,2,175,13.3,16.39
7-22-2011 22:00,19.4,100,1.8,4.5,339,OK,0,,102.46,0,17.8,20,4,0,13.2,19.44
7-22-2011 23:00,18.3,100,1.8,4.5,335,OK,0,,102.46,0,17.8,22,4,313,13.2,18.33
7-23-2011 0:00,18.3,100,0.9,2.7,333,OK,0,,102.46,0,17.8,22,3,331,13.2,18.33
7-23-2011 1:00,18.9,100,0.9,2.2,193,OK,0,,102.46,0,17.8,23,2,267,13.1,18.89
7-23-2011 2:00,22.2,88,0.4,2.2,224,OK,0,,102.46,0,19.4,22,2,201,13.1,20.11
7-23-2011 3:00,22.8,87,0.4,1.8,240,OK,0,,102.46,0,20,20,2,189,13.1,20.5
7-23-2011 4:00,22.2,87,0.9,1.8,319,OK,0,,102.46,0,20,18,2,325,13.1,19.94
7-23-2011 5:00,22.2,88,1.3,2.2,321,OK,0,,102.46,0,20,18,2,329,13.1,20.11
7-23-2011 6:00,20.6,98,1.3,2.7,322,OK,0,,102.46,0,19.4,17,3,298,13.1,20.22
7-23-2011 7:00,20,100,1.8,2.7,321,OK,11,,102.46,0,19.4,17,3,303,13.1,20
7-23-2011 8:00,20,100,1.8,4,310,OK,74,,102.46,0,20.6,18,4,323,13.2,20
7-23-2011 9:00,19.4,100,1.8,4,306,OK,105,,102.51,0.05,19.4,21,4,301,13.3,19.44
7-23-2011 10:00,21.1,100,1.3,3.1,307,OK,194,,102.54,0.03,21.7,22,3,320,13.6,21.11
7-23-2011 11:00,25,100,1.3,3.1,320,OK,654,,102.54,0,28.3,21,3,335,14.4,25
7-23-2011 12:00,26.7,92,1.8,3.6,313,OK,748,,102.54,0,33.3,12,4,287,14,25.28
7-23-2011 13:00,27.2,91,1.3,3.1,286,OK,767,,102.54,0,35,11,3,347,13.7,25.61
7-23-2011 14:00,27.2,81,1.3,3.6,336,OK,837,,102.54,0,34.4,10,4,358,14,23.67
7-23-2011 15:00,28.3,85,1.8,3.6,324,OK,886,,102.54,0,36.7,9,4,283,13.8,25.56
7-23-2011 16:00,28.3,88,1.3,3.1,310,OK,791,,102.54,0,36.1,9,3,250,13.5,26.17
7-23-2011 17:00,27.2,88,1.8,3.6,312,OK,671,,102.54,0,32.8,8,4,292,14.1,25.06
7-23-2011 18:00,26.1,93,1.3,4,309,OK,437,,102.54,0,30,9,4,241,14,24.89
7-23-2011 19:00,24.4,100,1.3,3.1,313,OK,216,,102.54,0,26.7,10,3,282,13.8,24.44
7-23-2011 20:00,22.2,100,1.3,3.1,327,OK,44,,102.54,0,22.2,11,3,339,13.6,22.22
7-23-2011 21:00,21.7,100,1.3,2.7,327,OK,7,,102.54,0,21.1,13,3,346,13.4,21.67
7-23-2011 22:00,21.7,100,1.3,2.7,300,OK,0,,102.54,0,21.7,15,3,320,13.3,21.67
7-23-2011 23:00,20.6,100,1.8,3.6,298,OK,0,,102.54,0,20.6,18,4,281,13.2,20.56
7-24-2011 0:00,20,100,1.8,4,302,OK,0,,102.54,0,19.4,19,4,297,13.2,20
7-24-2011 1:00,19.4,100,1.3,3.6,246,OK,0,,102.54,0,18.3,20,4,269,13.2,19.44
7-24-2011 2:00,19.4,100,1.3,3.1,298,OK,0,,102.54,0,18.3,21,3,265,13.2,19.44
7-24-2011 3:00,19.4,100,1.3,3.1,312,OK,0,,102.54,0,18.3,21,3,275,13.1,19.44
7-24-2011 4:00,18.9,100,1.8,3.6,312,OK,0,,102.54,0,17.8,22,4,279,13.1,18.89
7-24-2011 5:00,19.4,100,1.8,4,304,OK,0,,102.54,0,18.9,23,4,284,13.1,19.44
7-24-2011 6:00,19.4,100,1.8,4,314,OK,0,,102.54,0,19.4,23,4,290,13.1,19.44
7-24-2011 7:00,18.9,100,1.8,5.8,304,OK,6,,102.59,0.05,18.3,23,6,231,13.1,18.89
7-24-2011 8:00,18.3,100,2.2,5.4,299,OK,50,,102.67,0.08,18.3,23,5,270,13.1,18.33
7-24-2011 9:00,17.8,100,2.7,5.4,294,OK,7,,104.39,1.72,17.8,23,5,267,13.1,17.78
7-24-2011 10:00,17.8,100,1.8,4.5,186,OK,22,,104.7,0.31,17.8,24,4,301,13.1,17.78
7-24-2011 11:00,21.7,100,1.3,2.7,271,OK,284,,104.7,0,22.2,23,3,265,13.6,21.67
7-24-2011 12:00,23.9,100,1.3,3.6,325,OK,609,,104.7,0,27.2,20,4,356,14.3,23.89
7-24-2011 13:00,24.4,100,1.8,3.6,326,OK,543,,104.7,0,28.9,15,4,2,14.4,24.44
7-24-2011 14:00,23.9,100,1.8,4.5,316,OK,456,,104.7,0,27.8,12,4,320,14.3,23.89
7-24-2011 15:00,23.9,100,1.3,4.5,326,OK,437,,104.7,0,27.2,13,4,310,14.3,23.89
7-24-2011 16:00,26.1,89,1.3,4,328,OK,646,,104.7,0,32.2,10,4,18,14.3,24.17
7-24-2011 17:00,24.4,99,1.3,4,335,OK,504,,104.7,0,28.3,11,4,6,14.2,24.28
7-24-2011 18:00,25.6,91,1.3,3.1,324,OK,487,,104.7,0,29.4,10,3,301,14.1,24
7-24-2011 19:00,22.8,100,0.9,3.1,330,OK,221,,104.7,0,23.9,10,3,351,13.8,22.78
7-24-2011 20:00,21.1,100,0.9,2.2,329,OK,43,,104.7,0,20.6,13,2,306,13.6,21.11
7-24-2011 21:00,20,100,0.9,2.2,320,OK,7,,104.7,0,19.4,15,2,340,13.5,20
7-24-2011 22:00,20,100,0.4,1.3,29,OK,0,,104.7,0,19.4,17,1,288,13.4,20
7-24-2011 23:00,19.4,100,0.4,1.3,200,OK,0,,104.7,0,18.9,20,1,258,13.3,19.44
7-25-2011 0:00,20,100,0.4,1.3,336,OK,0,,104.7,0,18.9,21,1,311,13.2,20
7-25-2011 1:00,19.4,100,0,1.3,34,OK,0,,104.7,0,18.3,21,1,309,13.2,19.44
7-25-2011 2:00,19.4,100,0.4,1.3,1,OK,0,,104.7,0,18.3,23,1,330,13.2,19.44
7-25-2011 3:00,18.9,100,0.4,0.9,23,OK,0,,104.7,0,17.8,23,1,309,13.2,18.89
7-25-2011 4:00,18.9,100,0,0.9,335,OK,0,,104.7,0,17.8,24,1,321,13.1,18.89
7-25-2011 5:00,19.4,100,0.9,1.3,306,OK,0,,104.7,0,18.9,24,1,309,13.1,19.44
7-25-2011 6:00,19.4,100,0,0.9,276,OK,0,,104.7,0,18.3,24,1,182,13.1,19.44
7-25-2011 7:00,19.4,100,0.9,1.8,277,OK,12,,104.7,0,19.4,24,2,253,13.1,19.44
7-25-2011 8:00,20,100,1.8,2.7,250,OK,103,,104.7,0,20.6,24,3,247,13.2,20
7-25-2011 9:00,19.4,100,1.3,3.6,310,OK,48,,104.75,0.05,19.4,24,4,260,13.2,19.44
7-25-2011 10:00,19.4,100,1.8,4.9,301,OK,26,,105.13,0.38,19.4,24,5,327,13.1,19.44
7-25-2011 11:00,20,100,1.8,3.1,304,OK,245,,105.18,0.05,21.7,24,3,286,13.6,20
7-25-2011 12:00,20.6,100,0.9,3.1,304,OK,251,,105.18,0,21.1,23,3,251,13.8,20.56
7-25-2011 13:00,22.2,100,0.9,2.2,316,OK,311,,105.18,0,23.9,22,2,259,14,22.22
7-25-2011 14:00,23.3,100,1.3,4,323,OK,638,,105.18,0,28.3,18,4,319,14.3,23.33
7-25-2011 15:00,25,93,1.3,3.6,329,OK,708,,105.18,0,32.2,12,4,268,13.9,23.78
7-25-2011 16:00,23.3,100,1.3,3.1,354,OK,570,,105.18,0,27.2,10,3,269,13.7,23.33
7-25-2011 17:00,22.8,100,0.9,2.2,319,OK,297,,105.18,0,25,11,2,337,13.9,22.78
7-25-2011 18:00,21.7,100,1.3,2.2,313,OK,142,,105.18,0,22.8,12,2,343,13.8,21.67
7-25-2011 19:00,20.6,100,0.9,2.7,317,OK,66,,105.18,0,21.1,14,3,357,13.7,20.56
7-25-2011 20:00,20,100,1.3,1.8,327,OK,39,,105.18,0,20.6,16,2,278,13.5,20
7-25-2011 21:00,18.9,100,0.9,1.8,299,OK,11,,105.18,0,17.8,18,2,305,13.4,18.89
7-25-2011 22:00,18.3,100,1.3,1.8,303,OK,0,,105.18,0,16.7,20,2,262,13.3,18.33
7-25-2011 23:00,18.3,100,1.3,2.2,294,OK,0,,105.18,0,17.2,22,2,238,13.2,18.33
7-26-2011 0:00,18.3,100,1.3,2.2,305,OK,0,,105.18,0,17.2,22,2,309,13.2,18.33
7-26-2011 1:00,17.8,100,1.3,2.2,317,OK,0,,105.18,0,16.7,22,2,297,13.2,17.78
7-26-2011 2:00,17.8,100,1.8,2.2,315,OK,0,,105.18,0,16.7,23,2,323,13.2,17.78
7-26-2011 3:00,17.8,100,1.3,2.7,323,OK,0,,105.18,0,17.8,23,3,336,13.1,17.78
7-26-2011 4:00,17.8,100,1.3,4,327,OK,0,,105.18,0,17.8,23,4,304,13.1,17.78
7-26-2011 5:00,17.2,100,1.3,3.1,331,OK,0,,105.18,0,17.2,24,3,259,13.1,17.22
7-26-2011 6:00,17.2,100,1.3,4,344,OK,0,,105.18,0,17.2,23,4,235,13.1,17.22
7-26-2011 7:00,17.2,100,0.9,3.1,333,OK,16,,105.18,0,17.2,24,3,310,13.1,17.22
7-26-2011 8:00,18.3,100,0.9,2.7,348,OK,140,,105.18,0,16.7,24,3,336,13.2,18.33
7-26-2011 9:00,21.1,100,1.3,2.7,328,OK,389,,105.18,0,17.8,24,3,13,13.6,21.11
7-26-2011 10:00,22.2,87,1.3,2.7,324,OK,610,,105.18,0,20.6,24,3,323,14.3,19.94
7-26-2011 11:00,23.9,67,1.3,3.6,320,OK,793,,105.18,0,28.3,16,4,280,14.5,17.39
7-26-2011 12:00,25,50,1.8,4.5,277,OK,945,,105.18,0,31.7,12,4,249,13.9,13.83
7-26-2011 13:00,25.6,62,1.8,4,293,OK,1006,,105.18,0,33.9,10,4,297,13.6,17.72
7-26-2011 14:00,26.1,52,1.8,4.9,288,OK,1061,,105.18,0,34.4,9,5,298,13.9,15.44
7-26-2011 15:00,26.7,64,1.8,4.9,325,OK,1019,,105.18,0,36.1,8,5,245,13.6,19.28
7-26-2011 16:00,25,65,2.2,5.8,314,OK,824,,105.18,0,31.7,8,6,340,14,17.94
7-26-2011 17:00,25,67,2.7,6.7,293,OK,642,,105.18,0,30.6,8,7,275,14.2,18.44
7-26-2011 18:00,24.4,70,2.2,4.9,300,OK,550,,105.18,0,28.3,8,5,260,14,18.61
7-26-2011 19:00,21.7,95,1.8,4.9,295,OK,178,,105.18,0,22.2,9,5,236,13.8,20.83
7-26-2011 20:00,18.3,100,1.3,5.4,307,OK,27,,105.66,0.48,18.3,10,5,305,13.6,18.33
7-26-2011 21:00,18.3,100,1.3,2.7,313,OK,2,,105.84,0.18,18.3,14,3,270,13.5,18.33
7-26-2011 22:00,18.3,100,1.3,4,326,OK,0,,106.02,0.18,18.3,18,4,59,13.3,18.33
7-26-2011 23:00,17.8,100,1.3,3.1,332,OK,0,,106.04,0.02,17.8,21,3,323,13.3,17.78
7-27-2011 0:00,17.2,100,1.3,3.1,333,OK,0,,106.04,0,16.7,22,3,9,13.2,17.22
7-27-2011 1:00,17.2,100,1.3,2.7,327,OK,0,,106.04,0,16.1,23,3,312,13.2,17.22
7-27-2011 2:00,17.2,100,0.9,2.7,324,OK,0,,106.04,0,16.7,23,3,349,13.1,17.22
7-27-2011 3:00,16.7,100,0.9,2.2,316,OK,0,,106.04,0,15.6,23,2,310,13.1,16.67
7-27-2011 4:00,16.1,100,0.9,2.7,297,OK,0,,106.04,0,15,24,3,344,13.1,16.11
7-27-2011 5:00,15,100,0.9,1.8,296,OK,0,,106.04,0,13.9,24,2,316,13.1,15
7-27-2011 6:00,15,100,0.9,1.8,303,OK,0,,106.04,0,13.3,24,2,343,13.1,15
7-27-2011 7:00,15.6,100,0.9,1.8,312,OK,14,,106.04,0,14.4,25,2,320,13.1,15.56
7-27-2011 8:00,18.3,100,0.9,2.2,345,OK,144,,106.04,0,16.1,25,2,331,13.2,18.33
7-27-2011 9:00,20.6,100,0.9,2.7,321,OK,363,,106.04,0,17.8,24,3,233,13.6,20.56
7-27-2011 10:00,20.6,100,1.3,3.1,310,OK,471,,106.04,0,19.4,23,3,256,14.2,20.56
7-27-2011 11:00,21.7,89,1.3,3.1,323,OK,591,,106.04,0,23.9,22,3,289,14.4,19.78
7-27-2011 12:00,21.7,89,1.8,4,309,OK,499,,106.04,0,25.6,16,4,314,14.4,19.78
7-27-2011 13:00,23.9,75,1.8,3.6,313,OK,797,,106.04,0,30.6,14,4,233,13.9,19.17
7-27-2011 14:00,23.9,75,1.8,4.9,311,OK,884,,106.04,0,31.7,9,5,352,13.7,19.17
7-27-2011 15:00,24.4,82,1.3,4.5,306,OK,865,,106.04,0,31.7,10,4,282,14,21.17
7-27-2011 16:00,24.4,81,1.3,4.5,314,OK,839,,106.04,0,31.7,9,4,250,13.7,20.94
7-27-2011 17:00,25.6,74,1.3,4,301,OK,806,,106.04,0,32.8,8,4,285,13.9,20.56
7-27-2011 18:00,24.4,80,1.8,4.5,298,OK,581,,106.04,0,29.4,8,4,260,14,20.78
7-27-2011 19:00,21.7,98,1.3,4.9,312,OK,312,,106.04,0,22.8,9,5,246,13.8,21.33
7-27-2011 20:00,20,100,0.9,2.2,321,OK,73,,106.04,0,19.4,10,2,310,13.7,20
7-27-2011 21:00,18.3,100,1.3,2.2,331,OK,9,,106.04,0,16.7,12,2,336,13.5,18.33
7-27-2011 22:00,17.8,100,0.9,1.8,324,OK,0,,106.04,0,16.1,13,2,317,13.4,17.78
7-27-2011 23:00,17.8,100,0.9,1.8,317,OK,0,,106.04,0,15.6,16,2,293,13.3,17.78
7-28-2011 0:00,17.2,100,0.9,2.2,251,OK,0,,106.04,0,15,18,2,266,13.1,17.22
7-28-2011 1:00,17.2,100,0.4,2.2,261,OK,0,,106.04,0,15,19,2,270,13.2,17.22
7-28-2011 2:00,16.7,100,1.3,2.2,280,OK,0,,106.04,0,15,20,2,308,13.2,16.67
7-28-2011 3:00,16.7,100,0.9,2.2,231,OK,0,,106.04,0,14.4,21,2,261,13.1,16.67
7-28-2011 4:00,16.7,100,1.3,2.7,287,OK,0,,106.04,0,14.4,22,3,265,12.9,16.67
7-28-2011 5:00,17.2,100,1.3,2.2,293,OK,0,,106.04,0,15,23,2,300,13.1,17.22
7-28-2011 6:00,17.8,100,1.3,2.2,285,OK,0,,106.04,0,15.6,23,2,279,13.1,17.78
7-28-2011 7:00,18.3,100,1.3,1.8,314,OK,16,,106.04,0,16.7,24,2,263,13.1,18.33
7-28-2011 8:00,21.1,100,0.9,1.8,293,OK,126,,106.04,0,18.9,24,2,254,13.2,21.11
7-28-2011 9:00,22.2,100,1.3,2.7,289,OK,268,,106.04,0,21.1,22,3,284,13.5,22.22
7-28-2011 10:00,23.9,92,1.8,3.1,262,OK,472,,106.04,0,23.9,20,3,276,14,22.5
7-28-2011 11:00,25,91,1.8,3.6,292,OK,613,,106.04,0,28.3,13,4,245,14.3,23.44
7-28-2011 12:00,25.6,82,1.8,3.6,265,OK,706,,106.04,0,30.6,11,4,260,14.1,22.22
7-28-2011 13:00,26.7,81,1.8,4.5,306,OK,880,,106.04,0,34.4,10,4,269,13.7,23.11
7-28-2011 14:00,26.7,80,1.8,5.4,296,OK,853,,106.04,0,33.9,9,5,246,13.6,22.94
7-28-2011 15:00,26.7,82,1.8,4.5,312,OK,691,,106.04,0,32.8,9,4,249,14.4,23.33
7-28-2011 16:00,27.2,83,2.7,6.7,310,OK,879,,106.04,0,35,9,7,227,13.7,24.06
7-28-2011 17:00,26.1,80,2.2,6.3,305,OK,627,,106.04,0,31.7,8,6,285,13.7,22.39
7-28-2011 18:00,26.7,81,2.2,4.5,302,OK,561,,106.04,0,31.1,8,4,262,13.9,23.11
7-28-2011 19:00,23.9,97,1.8,4.5,305,OK,272,,106.04,0,25.6,9,4,297,13.8,23.39
7-28-2011 20:00,22.2,100,1.8,4.9,312,OK,66,,106.04,0,22.2,10,5,279,13.6,22.22
7-28-2011 21:00,21.1,100,1.8,3.6,307,OK,13,,106.04,0,20,11,4,303,13.4,21.11
7-28-2011 22:00,20.6,100,1.8,4,293,OK,0,,106.04,0,19.4,13,4,301,13.3,20.56
7-28-2011 23:00,20.6,100,1.8,4.5,303,OK,0,,106.04,0,18.9,15,4,280,13.3,20.56
7-29-2011 0:00,20.6,100,1.8,4.5,305,OK,0,,106.04,0,20,16,4,308,13.2,20.56
7-29-2011 1:00,20.6,100,1.8,4.5,297,OK,0,,106.04,0,20,17,4,324,13.2,20.56
7-29-2011 2:00,20,100,1.3,4.5,306,OK,0,,106.04,0,18.3,18,4,279,13.2,20
7-29-2011 3:00,19.4,100,1.8,4,301,OK,0,,106.04,0,17.8,19,4,270,13.1,19.44
7-29-2011 4:00,19.4,100,2.2,4.5,309,OK,0,,106.04,0,18.3,20,4,303,13.1,19.44
7-29-2011 5:00,19.4,100,2.2,4.5,312,OK,0,,106.04,0,18.9,19,4,280,13.1,19.44
7-29-2011 6:00,18.9,100,1.8,4.9,317,OK,0,,106.04,0,18.3,20,5,344,13.1,18.89
7-29-2011 7:00,18.9,100,1.8,4.5,309,OK,10,,106.04,0,18.3,21,4,308,13.1,18.89
7-29-2011 8:00,21.1,100,2.2,4.9,319,OK,86,,106.04,0,20,22,5,313,13.2,21.11
7-29-2011 9:00,23.3,100,2.2,5.4,323,OK,342,,106.04,0,22.2,20,5,4,13.6,23.33
7-29-2011 10:00,24.4,94,2.2,5.8,328,OK,542,,106.04,0,25,20,6,181,14.2,23.39
7-29-2011 11:00,25,95,2.2,7.2,322,OK,634,,106.04,0,29.4,15,7,320,14.4,24.17
7-29-2011 12:00,25.6,95,1.8,5.4,326,OK,568,,106.04,0,30.6,11,5,309,14.3,24.67
7-29-2011 13:00,26.1,91,2.7,5.8,305,OK,641,,106.04,0,32.2,10,6,297,14,24.5
7-29-2011 14:00,25.6,93,2.2,6.3,315,OK,696,,106.04,0,30.6,10,6,295,13.7,24.33
7-29-2011 15:00,27.2,85,2.2,5.4,308,OK,673,,106.04,0,33.3,10,5,314,14.3,24.44
7-29-2011 16:00,27.8,80,1.8,5.8,309,OK,820,,106.04,0,34.4,9,6,303,13.8,24
7-29-2011 17:00,27.2,84,2.7,5.8,300,OK,729,,106.04,0,32.8,9,6,278,13.6,24.28
7-29-2011 18:00,26.1,85,2.2,6.7,311,OK,466,,106.04,0,30,9,7,283,13.9,23.39
7-29-2011 19:00,23.9,100,2.2,6.3,311,OK,245,,106.04,0,25,10,6,357,13.8,23.89
7-29-2011 20:00,22.8,100,1.3,4,306,OK,73,,106.04,0,22.8,11,4,288,13.6,22.78
7-29-2011 21:00,20,100,1.3,4,315,OK,5,,106.3,0.26,19.4,13,4,317,13.5,20
7-29-2011 22:00,18.9,100,1.8,2.7,320,OK,0,,106.3,0,18.3,17,3,312,13.3,18.89
7-29-2011 23:00,18.3,100,1.3,3.1,310,OK,0,,106.3,0,17.8,19,3,333,13.2,18.33
7-30-2011 0:00,18.9,100,1.3,3.6,323,OK,0,,106.3,0,18.3,21,4,304,13.2,18.89
7-30-2011 1:00,18.3,100,1.3,3.1,327,OK,0,,106.3,0,18.3,22,3,341,13.2,18.33
7-30-2011 2:00,18.3,100,1.8,4.5,336,OK,0,,106.35,0.05,18.3,23,4,337,13.2,18.33
7-30-2011 3:00,17.8,100,1.8,4,324,OK,0,,106.4,0.05,17.2,23,4,330,13.1,17.78
7-30-2011 4:00,17.8,100,1.3,3.6,320,OK,0,,106.4,0,17.2,24,4,322,13.1,17.78
7-30-2011 5:00,18.3,100,1.3,2.7,328,OK,0,,106.4,0,18.3,24,3,325,13.1,18.33
7-30-2011 6:00,18.3,100,0.9,3.6,343,OK,0,,106.4,0,18.3,24,4,13,13.1,18.33
7-30-2011 7:00,18.3,100,1.3,3.6,345,OK,4,,106.4,0,18.3,24,4,324,13.1,18.33
